# time_stamp[s], p_RS_R_x[m], p_RS_R_y[m], p_RS_R_z[m], q_RS_w[], q_RS_x[], q_RS_y[], q_RS_z[], v_R_x[m/s], v_R_y[m/s], v_R_z[m/s], gyr_S_x[rad/s], gyr_S_y[rad/s], gyr_S_z[rad/s], acc_S_x[m/s^2], acc_S_y[m/s^2], acc_S_z[m/s^2]
58.710000,0.039640,0.039650,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000250,-0.000250,-1.591001
58.715000,0.039643,0.039654,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000250,-0.000250,-1.591001
58.720000,0.039647,0.039657,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000250,-0.000250,-1.591001
58.725000,0.039650,0.039660,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000250,-0.000250,-1.591001
58.730000,0.039653,0.039664,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000250,-0.000250,-1.591001
58.735000,0.039657,0.039667,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000250,-0.000250,-1.591001
58.740000,0.039660,0.039671,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000250,-0.000250,-1.591001
58.745000,0.039664,0.039674,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000250,-0.000250,-1.591001
58.750000,0.039667,0.039677,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000250,-0.000250,-1.591001
58.755000,0.039670,0.039681,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000250,-0.000250,-1.591001
58.760000,0.039674,0.039684,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000250,-0.000250,-1.591001
58.765000,0.039677,0.039687,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000250,-0.000250,-1.591001
58.770000,0.039680,0.039691,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000250,-0.000250,-1.591001
58.775000,0.039684,0.039694,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000250,-0.000250,-1.591001
58.780000,0.039687,0.039698,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000250,-0.000250,-1.591001
58.785000,0.039691,0.039701,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000250,-0.000250,-1.591001
58.790000,0.039694,0.039704,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000250,-0.000250,-1.591001
58.795000,0.039697,0.039708,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000250,-0.000250,-1.591001
58.800000,0.039701,0.039711,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000250,-0.000250,-1.591001
58.805000,0.039704,0.039715,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000250,-0.000250,-1.591001
58.810000,0.039707,0.039718,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000250,-0.000250,-1.591001
58.815000,0.039711,0.039721,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000250,-0.000250,-1.591001
58.820000,0.039714,0.039725,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000250,-0.000250,-1.591001
58.825000,0.039718,0.039728,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000250,-0.000250,-1.591001
58.830000,0.039721,0.039731,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000250,-0.000250,-1.591001
58.835000,0.039724,0.039735,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000250,-0.000250,-1.591001
58.840000,0.039728,0.039738,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000250,-0.000250,-1.591001
58.845000,0.039731,0.039742,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000250,-0.000250,-1.591001
58.850000,0.039734,0.039745,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000250,-0.000250,-1.591001
58.855000,0.039738,0.039748,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000250,-0.000250,-1.591001
58.860000,0.039741,0.039752,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000250,-0.000250,-1.591001
58.865000,0.039745,0.039755,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000250,-0.000250,-1.591001
58.870000,0.039748,0.039758,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000250,-0.000250,-1.591001
58.875000,0.039751,0.039762,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000250,-0.000250,-1.591001
58.880000,0.039755,0.039765,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000250,-0.000250,-1.591001
58.885000,0.039758,0.039769,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000250,-0.000250,-1.591001
58.890000,0.039761,0.039772,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000250,-0.000250,-1.591001
58.895000,0.039765,0.039775,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000250,-0.000250,-1.591001
58.900000,0.039768,0.039779,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000250,-0.000250,-1.591001
58.905000,0.039772,0.039782,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000250,-0.000250,-1.591001
58.910000,0.039775,0.039785,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000250,-0.000250,-1.591001
58.915000,0.039778,0.039789,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000250,-0.000250,-1.591001
58.920000,0.039782,0.039792,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000250,-0.000250,-1.591001
58.925000,0.039785,0.039796,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000250,-0.000250,-1.591001
58.930000,0.039788,0.039799,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000251,-0.000251,-1.591001
58.935000,0.039792,0.039802,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000251,-0.000251,-1.591001
58.940000,0.039795,0.039806,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000251,-0.000251,-1.591001
58.945000,0.039799,0.039809,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000251,-0.000251,-1.591001
58.950000,0.039802,0.039812,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000251,-0.000251,-1.591001
58.955000,0.039805,0.039816,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000251,-0.000251,-1.591001
58.960000,0.039809,0.039819,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000251,-0.000251,-1.591001
58.965000,0.039812,0.039823,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000251,-0.000251,-1.591001
58.970000,0.039815,0.039826,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000251,-0.000251,-1.591001
58.975000,0.039819,0.039829,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000251,-0.000251,-1.591001
58.980000,0.039822,0.039833,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000251,-0.000251,-1.591001
58.985000,0.039826,0.039836,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000251,-0.000251,-1.591001
58.990000,0.039829,0.039840,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000251,-0.000251,-1.591001
58.995000,0.039832,0.039843,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000251,-0.000251,-1.591001
59.000000,0.039836,0.039846,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000251,-0.000251,-1.591001
59.005000,0.039839,0.039850,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000251,-0.000251,-1.591001
59.010000,0.039842,0.039853,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000251,-0.000251,-1.591001
59.015000,0.039846,0.039856,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000251,-0.000251,-1.591001
59.020000,0.039849,0.039860,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000251,-0.000251,-1.591001
59.025000,0.039853,0.039863,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000251,-0.000251,-1.591001
59.030000,0.039856,0.039867,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000251,-0.000251,-1.591001
59.035000,0.039859,0.039870,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000251,-0.000251,-1.591001
59.040000,0.039863,0.039873,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000251,-0.000251,-1.591001
59.045000,0.039866,0.039877,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000251,-0.000251,-1.591001
59.050000,0.039869,0.039880,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000251,-0.000251,-1.591001
59.055000,0.039873,0.039883,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000251,-0.000251,-1.591001
59.060000,0.039876,0.039887,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000251,-0.000251,-1.591001
59.065000,0.039880,0.039890,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000251,-0.000251,-1.591001
59.070000,0.039883,0.039894,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000251,-0.000251,-1.591001
59.075000,0.039886,0.039897,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000251,-0.000251,-1.591001
59.080000,0.039890,0.039900,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000251,-0.000251,-1.591001
59.085000,0.039893,0.039904,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000251,-0.000251,-1.591001
59.090000,0.039897,0.039907,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000251,-0.000251,-1.591001
59.095000,0.039900,0.039910,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000251,-0.000251,-1.591001
59.100000,0.039903,0.039914,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000251,-0.000251,-1.591001
59.105000,0.039907,0.039917,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000251,-0.000251,-1.591001
59.110000,0.039910,0.039921,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000251,-0.000251,-1.591001
59.115000,0.039913,0.039924,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000251,-0.000251,-1.591001
59.120000,0.039917,0.039927,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000251,-0.000251,-1.591001
59.125000,0.039920,0.039931,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000251,-0.000251,-1.591001
59.130000,0.039924,0.039934,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000251,-0.000251,-1.591001
59.135000,0.039927,0.039938,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000251,-0.000251,-1.591001
59.140000,0.039930,0.039941,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000251,-0.000251,-1.591001
59.145000,0.039934,0.039944,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000251,-0.000251,-1.591001
59.150000,0.039937,0.039948,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000251,-0.000251,-1.591001
59.155000,0.039940,0.039951,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000251,-0.000251,-1.591001
59.160000,0.039944,0.039954,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000251,-0.000251,-1.591001
59.165000,0.039947,0.039958,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000252,-0.000252,-1.591001
59.170000,0.039951,0.039961,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000252,-0.000252,-1.591001
59.175000,0.039954,0.039965,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000252,-0.000252,-1.591001
59.180000,0.039957,0.039968,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000252,-0.000252,-1.591001
59.185000,0.039961,0.039971,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000252,-0.000252,-1.591001
59.190000,0.039964,0.039975,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000252,-0.000252,-1.591001
59.195000,0.039967,0.039978,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000252,-0.000252,-1.591001
59.200000,0.039971,0.039981,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000252,-0.000252,-1.591001
59.205000,0.039974,0.039985,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000252,-0.000252,-1.591001
59.210000,0.039978,0.039988,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000252,-0.000252,-1.591001
59.215000,0.039981,0.039992,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000252,-0.000252,-1.591001
59.220000,0.039984,0.039995,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000252,-0.000252,-1.591001
59.225000,0.039988,0.039998,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000252,-0.000252,-1.591001
59.230000,0.039991,0.040002,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000252,-0.000252,-1.591001
59.235000,0.039994,0.040005,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000252,-0.000252,-1.591001
59.240000,0.039998,0.040008,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000252,-0.000252,-1.591001
59.245000,0.040001,0.040012,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000252,-0.000252,-1.591001
59.250000,0.040005,0.040015,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000252,-0.000252,-1.591001
59.255000,0.040008,0.040019,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000252,-0.000252,-1.591001
59.260000,0.040011,0.040022,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000252,-0.000252,-1.591001
59.265000,0.040015,0.040025,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000252,-0.000252,-1.591001
59.270000,0.040018,0.040029,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000252,-0.000252,-1.591001
59.275000,0.040021,0.040032,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000252,-0.000252,-1.591001
59.280000,0.040025,0.040035,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000252,-0.000252,-1.591001
59.285000,0.040028,0.040039,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000252,-0.000252,-1.591001
59.290000,0.040032,0.040042,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000252,-0.000252,-1.591001
59.295000,0.040035,0.040046,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000252,-0.000252,-1.591001
59.300000,0.040038,0.040049,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000252,-0.000252,-1.591001
59.305000,0.040042,0.040052,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000252,-0.000252,-1.591001
59.310000,0.040045,0.040056,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000252,-0.000252,-1.591001
59.315000,0.040048,0.040059,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000252,-0.000252,-1.591001
59.320000,0.040052,0.040063,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000252,-0.000252,-1.591001
59.325000,0.040055,0.040066,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000252,-0.000252,-1.591001
59.330000,0.040059,0.040069,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000252,-0.000252,-1.591001
59.335000,0.040062,0.040073,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000252,-0.000252,-1.591001
59.340000,0.040065,0.040076,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000252,-0.000252,-1.591001
59.345000,0.040069,0.040079,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000252,-0.000252,-1.591001
59.350000,0.040072,0.040083,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000252,-0.000252,-1.591001
59.355000,0.040075,0.040086,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000252,-0.000252,-1.591001
59.360000,0.040079,0.040090,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000252,-0.000252,-1.591001
59.365000,0.040082,0.040093,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000252,-0.000252,-1.591001
59.370000,0.040086,0.040096,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000252,-0.000252,-1.591001
59.375000,0.040089,0.040100,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000252,-0.000252,-1.591001
59.380000,0.040092,0.040103,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000252,-0.000252,-1.591001
59.385000,0.040096,0.040106,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000252,-0.000252,-1.591001
59.390000,0.040099,0.040110,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000252,-0.000252,-1.591001
59.395000,0.040102,0.040113,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000252,-0.000252,-1.591001
59.400000,0.040106,0.040117,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000253,-0.000253,-1.591001
59.405000,0.040109,0.040120,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000253,-0.000253,-1.591001
59.410000,0.040113,0.040123,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000253,-0.000253,-1.591001
59.415000,0.040116,0.040127,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000253,-0.000253,-1.591001
59.420000,0.040119,0.040130,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000253,-0.000253,-1.591001
59.425000,0.040123,0.040133,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000253,-0.000253,-1.591001
59.430000,0.040126,0.040137,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000253,-0.000253,-1.591001
59.435000,0.040129,0.040140,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000253,-0.000253,-1.591001
59.440000,0.040133,0.040144,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000253,-0.000253,-1.591001
59.445000,0.040136,0.040147,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000253,-0.000253,-1.591001
59.450000,0.040140,0.040150,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000253,-0.000253,-1.591001
59.455000,0.040143,0.040154,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000253,-0.000253,-1.591001
59.460000,0.040146,0.040157,15000.000000,1.000000,0.000000,0.000000,0.000000,1182.918934,1182.918934,0.000000,0.000003,0.000000,-0.000000,0.000253,-0.000253,-1.591001
